riskyGain,riskyLoss,alternative,isi,iti,loc,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,staticTrials.thisRepN,staticTrials.thisTrialN,staticTrials.thisN,staticTrials.thisIndex,riskyoption1,riskyoption2,safeoption,ischecktrial,CGErdmStartText.started,CGErdmStartResp.started,CGErdmStartResp.keys,CGErdmStartResp.rt,pracStartText.started,pracStartResp.started,pracStartResp.keys,pracStartResp.rt,pracCircleLeft.started,pracCircleRight.started,pracLineLeft.started,pracORtext.started,pracLossText.started,pracGainText.started,pracSafeText.started,pracVLeft.started,pracNRight.started,pracChoiceResp.started,pracChoiceResp.keys,pracChoiceResp.rt,isiPracFix.started,isiPracFix.stopped,pracNoRespText.started,pracRiskOC.started,pracSafeOC.started,pracOCtext.started,pracHideRisk.started,outcome,itiPracFix.started,itiPracFix.stopped,staticStartText.started,staticStartResp.started,staticStartResp.keys,staticStartResp.rt,CircleLeft.started,realCircleRight.started,realLineLeft.started,realORtext.started,realLossText.started,realGainText.started,realSafeText.started,realVLeft.started,realNRight.started,realChoiceResp.started,loc,realChoiceResp.keys,realChoiceResp.rt,isiFix.started,isiFix.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,19.814370200001576,21.809248300000036,return,0.19004129999666475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2023-09-26_16h13.53.881,CGTriskyDMtask,2022.2.1,60.088101173687,
,,,,,,,,,,,,,,,,,,,,,,22.025155900002574,24.02238820000275,v,1.3675234999973327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,2023-09-26_16h13.53.881,CGTriskyDMtask,2022.2.1,60.088101173687,
18.23,0,9.45,2,1,1,0,0,0,0,,,,,,,,,,,,,,,,,25.496242900000652,25.496242900000652,25.496242900000652,25.496242900000652,25.496242900000652,25.496242900000652,25.496242900000652,25.496242900000652,25.496242900000652,25.496242900000652,v,2.1827392999985022,29.41411220000009,31.436589100001584,31.436589100001584,31.436589100001584,31.436589100001584,31.436589100001584,31.436589100001584,18.23,32.44246340000245,35.283684100002574,,,,,,,,,,,,,,,1,,,,,999,2023-09-26_16h13.53.881,CGTriskyDMtask,2022.2.1,60.088101173687,
53.27,0,35.16,1,3,1,0,1,1,1,,,,,,,,,,,,,,,,,35.283684100002574,35.283684100002574,35.283684100002574,35.283684100002574,35.283684100002574,35.283684100002574,35.283684100002574,35.283684100002574,35.283684100002574,35.283684100002574,n,0.5539106999967771,39.26581850000002,40.282652699999744,40.282652699999744,40.282652699999744,40.282652699999744,40.282652699999744,40.282652699999744,35.16,41.29622709999967,47.76582810000036,,,,,,,,,,,,,,,1,,,,,999,2023-09-26_16h13.53.881,CGTriskyDMtask,2022.2.1,60.088101173687,
8.27,0,1.15,1,2,2,0,2,2,2,,,,,,,,,,,,,,,,,47.76582810000036,47.76582810000036,47.76582810000036,47.76582810000036,47.76582810000036,47.76582810000036,47.76582810000036,47.76582810000036,47.76582810000036,47.76582810000036,None,,51.75413760000083,52.77764130000287,52.77764130000287,52.77764130000287,52.77764130000287,52.77764130000287,52.77764130000287,nan,53.77734770000097,59.24345800000083,,,,,,,,,,,,,,,2,,,,,999,2023-09-26_16h13.53.881,CGTriskyDMtask,2022.2.1,60.088101173687,
45.88,0,40.41,3,1,1,0,3,3,3,,,,,,,,,,,,,,,,,59.24345800000083,59.24345800000083,59.24345800000083,59.24345800000083,59.24345800000083,59.24345800000083,59.24345800000083,59.24345800000083,59.24345800000083,59.24345800000083,None,,63.234879499999806,66.2431945999997,66.2431945999997,66.2431945999997,66.2431945999997,66.2431945999997,66.2431945999997,nan,67.2571276000017,71.74466490000123,,,,,,,,,,,,,,,1,,,,,999,2023-09-26_16h13.53.881,CGTriskyDMtask,2022.2.1,60.088101173687,
21.56,0,11.96,1,1,2,0,4,4,4,,,,,,,,,,,,,,,,,71.74466490000123,71.74466490000123,71.74466490000123,71.74466490000123,71.74466490000123,71.74466490000123,71.74466490000123,71.74466490000123,71.74466490000123,71.74466490000123,None,,75.72775660000116,76.7437288000001,76.7437288000001,76.7437288000001,76.7437288000001,76.7437288000001,76.7437288000001,nan,77.75792990000264,82.21787590000167,,,,,,,,,,,,,,,2,,,,,999,2023-09-26_16h13.53.881,CGTriskyDMtask,2022.2.1,60.088101173687,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.21787590000167,82.21787590000167,v,3.940877900000487,,,,,,,,,,,,,,,,999,2023-09-26_16h13.53.881,CGTriskyDMtask,2022.2.1,60.088101173687,
,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.19642550000208,86.19642550000208,86.19642550000208,86.19642550000208,86.19642550000208,86.19642550000208,86.19642550000208,86.19642550000208,86.19642550000208,86.19642550000208,2,v,1.9452868999978818,90.17256590000034,,,,,,,
